yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid
2010,7,6,7/6/2010,18:00:00,3,SD,46,29,0,0,0,0,0,43.49,-98.7,43.49,-98.68,1,100
2010,7,6,7/6/2010,18:25:00,3,SD,46,30,0,0,0,0,0,43.45,-98.48,43.43,-98.47,1.47,100
2010,7,7,7/7/2010,17:27:00,3,WI,55,16,1,0,0,0.1,0,43.52,-89.14,43.54,-89.06,4.23,125
2010,7,7,7/7/2010,17:55:00,3,KS,20,75,0,0,0,0,0,38.83,-95.62,38.83,-95.62,0.01,10
2010,7,10,7/10/2010,16:16:00,3,MN,27,75,0,0,0,0,0,46.08,-95.9,46.07,-95.84,2.95,30
2010,7,10,7/10/2010,16:36:00,3,MN,27,76,0,0,0,0,0,45.88,-95.79,45.88,-95.79,0.2,25
2010,7,10,7/10/2010,17:24:00,3,MN,27,77,0,0,0,0,0,46.44,-95.23,46.44,-95.23,0.4,15
2010,7,10,7/10/2010,19:15:00,3,MN,27,78,0,0,0,0.2,0,45.46,-95.35,45.48,-95.33,1.68,50
2010,7,11,7/11/2010,16:43:00,3,AR,5,29,0,0,0,0.01,0,34.64,-91.64,34.64,-91.64,0.34,25
2010,7,11,7/11/2010,17:39:00,3,SC,45,14,0,0,0,0.02,0,34.13,-80.39,34.03,-80.38,6.98,60
2010,7,12,7/12/2010,12:57:00,3,SC,45,15,0,0,0,0.07,0,34.8,-80.63,34.8,-80.6,1.89,220
2010,7,12,7/12/2010,14:12:00,3,SC,45,16,0,0,0,0.01,0,34.79,-80.87,34.79,-80.84,1.93,60
2010,7,12,7/12/2010,14:35:00,3,SC,45,17,1,0,0,0.08,0,33.99,-80.54,34,-80.5,2.6,440
2010,7,12,7/12/2010,14:47:00,3,MO,29,35,0,0,0,0,0,37.54,-94.27,37.54,-94.27,0.27,25
2010,7,12,7/12/2010,15:03:00,3,IL,17,39,0,0,0,0,0,42.49,-89.52,42.49,-89.52,0.07,25
2010,7,12,7/12/2010,19:16:00,3,ND,38,36,0,0,0,0,0,48.37,-102.64,48.37,-102.61,1.43,30
2010,7,12,7/12/2010,19:25:00,3,KS,20,76,1,0,0,0.12,0,37.03,-94.94,37.02,-94.89,2.82,60
2010,7,13,7/13/2010,14:50:00,3,NC,37,7,1,0,0,0.5,0,35.51,-81.08,35.53,-81.03,3.2,650
2010,7,13,7/13/2010,14:59:00,3,NC,37,8,1,0,0,0.25,0,35.52,-81,35.53,-81,0.28,100
2010,7,13,7/13/2010,16:38:00,3,ND,38,37,0,0,0,0,0,46.68,-97.75,46.67,-97.73,0.8,50
2010,7,13,7/13/2010,17:06:00,3,ND,38,38,1,0,0,0,0,46.64,-97.55,46.63,-97.3,11.67,250
2010,7,13,7/13/2010,19:08:00,3,MN,27,79,0,0,0,0,0,47.08,-96.65,47.08,-96.65,0.2,25
2010,7,13,7/13/2010,19:11:00,3,MN,27,80,0,0,0,0,0,46.58,-96.71,46.58,-96.65,2.4,20
2010,7,13,7/13/2010,21:09:00,3,MN,27,81,0,0,0,0,0,46.55,-95.72,46.55,-95.72,0.2,25
2010,7,14,7/14/2010,2:00:00,3,PA,42,8,0,0,0,0.5,0,40.65,-75.76,40.68,-75.75,2.17,150
2010,7,14,7/14/2010,2:45:00,3,ND,38,39,1,0,0,1,0.25,46.45,-97.87,46.38,-97.77,7,250
2010,7,14,7/14/2010,2:59:00,3,ND,38,40,2,0,0,2,0.4,46.45,-97.78,46.42,-97.6,9.12,300
2010,7,14,7/14/2010,5:27:00,3,MN,27,82,1,0,0,0.3,0.25,46.49,-95.31,46.55,-95.16,8.44,200
2010,7,14,7/14/2010,6:20:00,3,MN,27,83,0,0,0,0,0,46.55,-94.9,46.56,-94.88,1,100
2010,7,14,7/14/2010,9:54:00,3,WI,55,17,1,0,0,0,0,44.98,-92.48,45.01,-92.45,2.54,30
2010,7,14,7/14/2010,13:20:00,3,MN,27,84,0,0,0,0.02,0.01,44.48,-93.29,44.5,-93.23,3.5,75
2010,7,14,7/14/2010,13:32:00,3,MN,27,85,0,0,0,0,0,44.5,-93.15,44.5,-93.15,0.02,10
2010,7,14,7/14/2010,13:36:00,3,MN,27,86,1,0,0,0.05,0.05,44.5,-93.11,44.51,-93.08,1.7,100
2010,7,14,7/14/2010,13:54:00,3,WI,55,18,2,0,0,0,0,44.77,-92.58,44.81,-92.27,15.2,100
2010,7,14,7/14/2010,14:06:00,3,WI,55,19,0,0,0,0,0,45.05,-92.08,45.06,-92.08,0.59,20
2010,7,14,7/14/2010,14:08:00,3,WI,55,20,2,0,0,0,0,44.76,-92.35,44.82,-92.25,6.1,30
2010,7,14,7/14/2010,15:16:00,3,WI,55,21,1,0,0,0.01,0,44.47,-90.97,44.44,-90.35,30.77,150
2010,7,14,7/14/2010,16:18:00,3,WI,55,22,0,0,0,0,0,44.41,-90.22,44.41,-90.21,0.26,50
2010,7,14,7/14/2010,17:15:00,3,MN,27,87,0,0,0,0,0,45.99,-92.63,45.99,-92.63,0.25,100
2010,7,15,7/15/2010,19:23:00,3,CO,8,63,0,0,0,0,0,38.35,-102.74,38.34,-102.73,0.74,75
2010,7,15,7/15/2010,19:55:00,3,CO,8,64,0,0,0,0.01,0,38.11,-102.62,38.11,-102.62,0.09,50
2010,7,16,7/16/2010,19:45:00,3,IA,19,28,0,0,0,0,0,42.98,-93.54,42.98,-93.53,0.37,40
2010,7,16,7/16/2010,20:22:00,3,IA,19,29,0,0,0,0,0,42.88,-93.37,42.88,-93.36,0.58,30
2010,7,17,7/17/2010,16:12:00,3,MN,27,88,0,0,0,0,0,46.41,-95.02,46.41,-95.01,0.39,15
2010,7,17,7/17/2010,17:50:00,3,MN,27,89,0,0,0,0.25,0,45.86,-94.05,45.84,-94.03,1.36,30
2010,7,17,7/17/2010,18:30:00,3,MN,27,90,0,0,0,0.05,0,45.54,-94.24,45.55,-94.24,0.12,30
2010,7,17,7/17/2010,18:48:00,3,MN,27,91,0,0,0,0.1,0,45.35,-94.08,45.35,-93.99,4.24,50
2010,7,17,7/17/2010,19:22:00,3,MN,27,92,0,0,0,0,0,44.07,-96,44.07,-95.99,0.5,50
2010,7,17,7/17/2010,19:23:00,3,NE,31,46,0,0,0,0,0,41.09,-100.77,41.09,-100.77,0.1,5
2010,7,17,7/17/2010,19:44:00,3,MN,27,93,0,0,0,0.05,0,45.24,-92.96,45.28,-92.87,5.15,50
2010,7,18,7/18/2010,14:08:00,3,MI,26,17,0,0,0,0.15,0,42.74,-85.57,42.74,-85.57,0.34,75
2010,7,18,7/18/2010,14:21:00,3,WI,55,23,0,0,0,0,0,43.84,-87.82,43.84,-87.76,3.31,50
2010,7,18,7/18/2010,16:56:00,3,MI,26,18,0,0,0,0.01,0,44.2,-85.41,44.2,-85.41,0.08,100
2010,7,18,7/18/2010,17:45:00,3,CO,8,65,0,0,0,0,0,40.7,-102.93,40.7,-102.93,0.1,50
2010,7,18,7/18/2010,20:11:00,3,MI,26,19,0,0,0,0.07,0,44.03,-82.83,44.02,-82.79,2.01,75
2010,7,19,7/19/2010,20:26:00,3,MO,29,36,0,0,0,0,0,40.4,-93.48,40.4,-93.48,0.1,25
2010,7,19,7/19/2010,20:42:00,3,MO,29,37,0,0,0,0.01,0,40.32,-93.35,40.32,-93.35,0.01,25
2010,7,19,7/19/2010,21:22:00,3,MO,29,38,0,0,0,0,0,40.17,-93.16,40.17,-93.16,0.1,25
2010,7,20,7/20/2010,6:15:00,3,MO,29,39,0,0,0,0,0,39.14,-91.83,39.14,-91.82,0.58,40
2010,7,20,7/20/2010,15:15:00,3,NC,37,9,0,0,0,0,0,36.37,-76.31,36.37,-76.31,0.15,30
2010,7,20,7/20/2010,17:32:00,3,IN,18,13,0,0,0,0.02,0.01,39.38,-86.14,39.39,-86.09,2.39,75
2010,7,21,7/21/2010,12:24:00,3,IL,17,40,0,0,0,0,0,39.93,-87.82,39.93,-87.82,0.09,10
2010,7,21,7/21/2010,13:51:00,3,CT,9,2,1,0,0,0,0,41.76,-73.13,41.76,-73.12,0.16,100
2010,7,21,7/21/2010,13:55:00,3,CT,9,3,1,0,0,0,0,41.69,-73.08,41.7,-73.07,0.16,50
2010,7,21,7/21/2010,13:58:00,3,CT,9,4,1,0,0,0,0,41.69,-73.08,41.68,-73.08,0.36,50
2010,7,21,7/21/2010,14:05:00,3,CT,9,5,1,0,0,0.01,0,41.68,-73.01,41.68,-73,0.57,50
2010,7,21,7/21/2010,14:15:00,3,CT,9,6,1,0,0,0.56,0,41.67,-72.97,41.67,-72.93,1.73,25
2010,7,21,7/21/2010,16:15:00,3,ME,23,3,1,0,0,0,0,43.65,-70.84,43.66,-70.81,1.97,200
2010,7,21,7/21/2010,16:47:00,3,ME,23,4,0,0,0,0,0,43.68,-70.52,43.69,-70.4,6,350
2010,7,21,7/21/2010,17:24:00,3,ME,23,5,1,0,0,0,0,43.5,-70.81,43.49,-70.7,5.44,200
2010,7,22,7/22/2010,1:38:00,3,IA,19,30,1,0,0,1,0.01,42.71,-94.68,42.74,-94.65,2.62,250
2010,7,22,7/22/2010,12:25:00,3,IN,18,14,0,0,0,0,0,39.56,-86.16,39.56,-86.14,0.81,25
2010,7,22,7/22/2010,15:08:00,3,WI,55,24,1,0,0,0,0.1,43.27,-89.52,43.26,-89.49,1.53,30
2010,7,22,7/22/2010,15:24:00,3,WI,55,25,0,0,0,0,0,43.27,-89.07,43.27,-89.01,3,30
2010,7,22,7/22/2010,15:45:00,3,MI,26,20,0,0,0,0,0,41.9,-85.05,41.9,-85.02,1.46,300
2010,7,22,7/22/2010,16:10:00,3,WI,55,26,0,0,0,0,0,43.14,-89.01,43.12,-88.9,5.74,30
2010,7,22,7/22/2010,16:35:00,3,WI,55,27,0,0,0,0,0,43.06,-88.65,43.06,-88.65,0.1,30
2010,7,22,7/22/2010,16:51:00,3,MN,27,94,0,0,0,0,0,47.55,-94.9,47.56,-94.8,4.68,15
2010,7,22,7/22/2010,17:02:00,3,WI,55,28,1,0,0,0.02,0.01,42.89,-89.16,42.88,-89.08,4.18,75
2010,7,22,7/22/2010,17:22:00,3,WI,55,29,0,0,0,0,0,42.85,-88.92,42.85,-88.86,2.77,75
2010,7,22,7/22/2010,17:30:00,3,MN,27,95,0,0,0,0,0,46.64,-95.57,46.65,-95.55,0.97,15
2010,7,22,7/22/2010,17:38:00,3,WI,55,30,0,0,0,0,0,42.86,-88.8,42.85,-88.72,3.9,75
2010,7,22,7/22/2010,17:52:00,3,WI,55,31,1,0,0,0,0,42.98,-89.73,42.98,-89.7,1.46,75
2010,7,22,7/22/2010,18:02:00,3,WI,55,32,2,0,0,0,0,42.86,-88.2,42.87,-88.18,1,100
2010,7,22,7/22/2010,18:10:00,3,WI,55,33,0,0,0,0,0,42.98,-89.52,42.98,-89.52,0.22,30
2010,7,22,7/22/2010,19:05:00,3,MN,27,96,1,0,0,0.05,0,45.91,-95.59,45.91,-95.58,0.59,30
2010,7,22,7/22/2010,20:23:00,3,MI,26,21,0,0,0,0,0,42.46,-85.98,42.46,-85.98,0.16,50
2010,7,23,7/23/2010,15:55:00,3,PA,42,9,1,0,0,0.1,0,41.72,-75.48,41.67,-75.37,6.77,200
2010,7,23,7/23/2010,16:15:00,3,PA,42,10,1,0,0,0.03,0,41.64,-75.32,41.63,-75.29,1.7,75
2010,7,23,7/23/2010,16:27:00,3,PA,42,11,2,0,0,0.1,0,41.67,-75.37,41.44,-74.98,25.72,400
2010,7,23,7/23/2010,16:33:00,3,MI,26,22,0,0,0,0.02,0,42.14,-83.61,42.14,-83.6,0.61,100
2010,7,23,7/23/2010,16:35:00,3,PA,42,12,1,0,0,0.05,0,41.52,-75.18,41.5,-75.12,3.51,100
2010,7,23,7/23/2010,16:57:00,3,SD,46,31,0,0,0,0,0,43.92,-100.3,43.92,-100.3,0.27,30
2010,7,23,7/23/2010,18:50:00,3,SD,46,32,0,0,0,0,0,44.81,-98.1,44.81,-98.06,2.09,30
2010,7,23,7/23/2010,18:52:00,3,SD,46,33,0,0,0,0,0,43.52,-98.8,43.52,-98.8,0.1,50
2010,7,23,7/23/2010,18:55:00,3,SD,46,34,0,0,0,0,0,43.18,-99.01,43.18,-99.01,0.15,50
2010,7,23,7/23/2010,18:58:00,3,SD,46,35,0,0,0,0,0,43.15,-99.1,43.15,-99.1,0.2,50
2010,7,23,7/23/2010,19:03:00,3,IA,19,31,1,0,0,750,0.01,41.36,-93.65,41.37,-93.59,3.35,150
2010,7,23,7/23/2010,19:12:00,3,IA,19,32,1,0,0,0.25,0.01,41.37,-93.53,41.37,-93.52,0.31,100
2010,7,24,7/24/2010,14:40:00,3,NY,36,4,2,0,0,5,0,42.29,-79.59,42.24,-79.45,7.61,150
2010,7,24,7/24/2010,15:25:00,3,NY,36,5,2,0,0,7,0,42.16,-79.02,42.12,-78.88,7.62,800
2010,7,24,7/24/2010,15:25:00,3,NY,36,6,1,0,0,1,0,42.21,-78.66,42.22,-78.64,1.17,50
2010,7,24,7/24/2010,15:49:00,3,NY,36,7,1,0,0,2,0,42.11,-78.64,42.09,-78.49,7.78,100
2010,7,24,7/24/2010,17:05:00,3,PA,42,13,1,0,0,0.03,0,41.72,-77.7,41.72,-77.68,1.12,250
2010,7,25,7/25/2010,12:55:00,3,NY,36,8,1,7,0,0.15,0,40.91,-73.91,40.9,-73.9,0.87,100
2010,7,26,7/26/2010,15:45:00,3,UT,49,1,0,0,0,0.03,0,39.54,-110.74,39.54,-110.74,0.12,15
2010,7,26,7/26/2010,17:38:00,3,ND,38,41,0,0,0,0,0,46.63,-103.44,46.62,-103.33,5.34,30
2010,7,26,7/26/2010,17:50:00,3,ND,38,42,0,0,0,0,0,48.69,-102.24,48.68,-102.23,0.75,25
2010,7,26,7/26/2010,18:05:00,3,TN,47,24,1,0,0,0.2,0,36.25,-86.78,36.26,-86.77,0.5,50
2010,7,26,7/26/2010,19:00:00,3,MT,30,9,3,1,2,0.3,0,48.66,-105,48.55,-104.65,18,880
2010,7,26,7/26/2010,19:13:00,3,ND,38,43,0,0,0,0.03,0,47.95,-100.56,47.94,-100.5,2.82,30
2010,7,26,7/26/2010,19:38:00,3,NC,37,10,0,0,0,0.03,0,36.51,-80.85,36.49,-80.83,1.8,100
2010,7,26,7/26/2010,20:17:00,3,ND,38,44,0,0,0,0,0,48.63,-98.77,48.59,-98.68,4.9,40
2010,7,26,7/26/2010,21:10:00,3,ND,38,45,0,0,0,0,0,47.96,-99.64,47.96,-99.64,0.2,20
2010,7,26,7/26/2010,23:30:00,3,ND,38,46,0,0,0,0,0,47.19,-98.18,47.19,-98.18,0.2,20
2010,7,27,7/27/2010,7:40:00,3,ND,38,47,1,0,0,0,0,46.65,-97.13,46.65,-97.1,1,150
2010,7,27,7/27/2010,9:11:00,3,MN,27,97,0,0,0,0,0,46.48,-95.85,46.48,-95.84,0.36,15
2010,7,27,7/27/2010,17:21:00,3,WI,55,34,2,0,0,0,0,46.23,-90.63,46.23,-90.61,0.93,650
2010,7,27,7/27/2010,18:12:00,3,WI,55,35,0,0,0,0,0,46.1,-90.38,46.1,-90.34,1.92,600
2010,7,27,7/27/2010,18:16:00,3,WI,55,36,0,0,0,0.1,0,45.45,-92.46,45.45,-92.45,0.75,200
2010,7,27,7/27/2010,18:20:00,3,WI,55,37,1,3,0,0.16,0,46.08,-90.22,46.08,-90.12,4.79,660
2010,7,27,7/27/2010,18:34:00,3,WI,55,38,1,0,0,0.22,0,45.42,-92.18,45.41,-92.11,3.35,50
2010,7,27,7/27/2010,18:59:00,3,WI,55,39,1,0,0,0.07,0,45.37,-91.72,45.34,-91.64,4.5,75
2010,7,27,7/27/2010,19:34:00,3,MI,26,23,0,0,0,0.01,0,45.79,-87.89,45.79,-87.88,0.33,100
2010,7,27,7/27/2010,19:40:00,3,MI,26,24,0,0,0,0,0,45.79,-87.85,45.79,-87.84,0.23,90
2010,7,29,7/29/2010,18:10:00,3,AZ,4,1,1,1,0,0,0,33.4,-112.83,33.44,-112.81,1.42,40
2010,7,31,7/31/2010,17:43:00,3,ND,38,48,0,0,0,0,0,48.74,-97.92,48.65,-97.8,7,100
2010,8,1,8/1/2010,19:20:00,3,ND,38,49,1,0,0,0,0,48.74,-99.17,48.64,-98.72,20,150
2010,8,1,8/1/2010,20:16:00,3,ND,38,50,0,0,0,0.05,0,47.04,-101.83,47.03,-101.8,1.65,40
2010,8,1,8/1/2010,20:45:00,3,ND,38,51,0,0,0,0,0,48.71,-99.83,48.7,-99.7,5.79,30
2010,8,2,8/2/2010,13:36:00,3,ND,38,52,0,0,0,0,0,46.9,-101.14,46.9,-101.14,0.17,20
2010,8,3,8/3/2010,11:02:00,3,WY,56,18,0,0,0,0,0,44.12,-105.34,44.12,-105.34,0.05,10
2010,8,3,8/3/2010,14:22:00,3,NY,36,9,1,0,0,0,0,42.93,-74.33,42.93,-74.33,0.21,50
2010,8,3,8/3/2010,14:29:00,3,NY,36,10,1,0,0,0,0,42.92,-74.31,42.92,-74.3,0.2,75
2010,8,3,8/3/2010,17:57:00,3,SD,46,36,0,0,0,0,0,43.84,-97.82,43.85,-97.81,0.86,50
2010,8,3,8/3/2010,18:15:00,3,AZ,4,2,0,0,0,0,0,36.26,-109.62,36.26,-109.62,1,40
2010,8,3,8/3/2010,19:35:00,3,VT,50,2,0,0,0,0.03,0,44.34,-72.22,44.34,-72.22,0.14,50
2010,8,6,8/6/2010,17:19:00,3,SC,45,18,0,0,0,0.01,0,33.32,-80.77,33.23,-80.73,6.19,40
2010,8,7,8/7/2010,11:10:00,3,FL,12,15,0,0,0,0.06,0,29,-80.88,29.01,-80.88,0.82,40
2010,8,7,8/7/2010,16:02:00,3,FL,12,16,0,0,0,0,0,26.33,-80.15,26.35,-80.13,1.82,30
2010,8,7,8/7/2010,17:25:00,3,ND,38,53,4,0,0,0,0,46.11,-96.63,46.15,-96.52,5,600
2010,8,7,8/7/2010,17:25:00,3,MN,27,99,0,0,0,0,0,46.06,-96.51,46.06,-96.51,0.2,25
2010,8,7,8/7/2010,17:46:00,3,MN,27,100,0,0,0,0,0,46.08,-96.33,46.07,-96.32,1,15
2010,8,7,8/7/2010,17:58:00,3,MN,27,101,1,0,0,0,0,46.2,-96.12,46.19,-96.01,4,75
2010,8,7,8/7/2010,18:33:00,3,MN,27,102,0,0,0,0,0,46.51,-96.24,46.51,-96.24,0.2,25
2010,8,7,8/7/2010,18:35:00,3,MN,27,103,1,0,0,0.03,0,46.05,-96.1,46,-95.68,20.99,100
2010,8,7,8/7/2010,18:59:00,3,MN,27,104,1,0,0,0,0,46.25,-95.22,46.27,-95.18,2.19,75
2010,8,7,8/7/2010,22:37:00,3,WI,55,40,0,1,0,0.1,0,45.58,-92.38,45.55,-92.33,2.77,100
2010,8,7,8/7/2010,22:57:00,3,WI,55,41,1,0,0,0.25,0,45.59,-91.98,45.57,-91.91,3.18,125
2010,8,9,8/9/2010,19:42:00,3,CO,8,66,0,0,0,0,0,40.09,-102.99,40.09,-102.99,0.01,50
2010,8,9,8/9/2010,19:44:00,3,CO,8,67,1,0,0,0,0,39.96,-102.96,39.96,-102.96,0.1,50
2010,8,10,8/10/2010,12:36:00,3,ND,38,54,2,0,0,0,0,47.69,-97.25,47.69,-97.25,0.9,50
2010,8,10,8/10/2010,16:44:00,3,IA,19,33,0,0,0,0,0,43.5,-94.45,43.5,-94.45,0.18,40
2010,8,11,8/11/2010,10:05:00,3,FL,12,17,0,0,0,0.01,0,28.97,-80.89,28.97,-80.9,0.27,20
2010,8,11,8/11/2010,12:58:00,3,MN,27,105,0,0,0,0.01,0,44.05,-94.7,44.05,-94.7,0.09,20
2010,8,11,8/11/2010,14:05:00,3,FL,12,18,0,0,0,0,0,29.01,-81,29.01,-81,0.05,20
2010,8,12,8/12/2010,11:15:00,3,TX,48,88,0,0,0,0,0,25.99,-97.26,25.99,-97.26,0.11,20
2010,8,12,8/12/2010,15:03:00,3,MD,24,1,0,0,0,0.01,0,39.44,-77.18,39.44,-77.18,0.24,440
2010,8,12,8/12/2010,15:11:00,3,WY,56,19,0,0,0,0,0,44.6,-108.31,44.62,-108.27,2.44,30
2010,8,12,8/12/2010,16:54:00,3,MN,27,106,0,0,0,0,0,45,-96.22,45.01,-96.2,1.11,25
2010,8,12,8/12/2010,17:05:00,3,MN,27,107,0,0,0,0.03,0,45.11,-96.36,45.11,-96.35,0.36,25
2010,8,12,8/12/2010,17:22:00,3,MN,27,108,0,0,0,0.1,0,45.16,-96.18,45.17,-96.17,0.57,35
2010,8,12,8/12/2010,18:44:00,3,MN,27,109,1,0,0,0.5,0,45.53,-95.12,45.59,-95.02,6.23,100
2010,8,12,8/12/2010,19:00:00,3,MN,27,110,0,0,0,0.05,0,45.48,-94.15,45.48,-94.15,0.18,30
2010,8,12,8/12/2010,19:40:00,3,ND,38,55,0,0,0,0,0,46.51,-97.79,46.46,-97.72,4.61,25
2010,8,12,8/12/2010,20:00:00,3,ND,38,56,0,0,0,0,0,48.8,-102.36,48.8,-102.36,0.1,20
2010,8,12,8/12/2010,20:03:00,3,ND,38,57,0,0,0,0,0,48.82,-102.27,48.82,-102.27,0.11,20
2010,8,12,8/12/2010,20:26:00,3,ND,38,58,3,1,1,1.2,0.25,48.81,-102.19,48.8,-102.08,5.03,400
2010,8,13,8/13/2010,2:04:00,3,MN,27,111,1,1,0,0.75,0,44.67,-93.19,44.68,-93.16,1.52,125
2010,8,13,8/13/2010,14:22:00,3,MN,27,112,1,0,0,0.11,0.02,43.89,-92.87,43.96,-92.88,4.87,140
2010,8,13,8/13/2010,16:35:00,3,MN,27,113,0,0,0,0,0,44.14,-94.12,44.14,-94.11,0.08,25
2010,8,13,8/13/2010,16:40:00,3,MN,27,114,0,0,0,0,0,43.91,-92.65,43.91,-92.65,0.02,25
2010,8,16,8/16/2010,13:57:00,3,CO,8,68,0,0,0,0,0,39.63,-104.03,39.63,-104.03,0.1,50
2010,8,16,8/16/2010,14:16:00,3,CO,8,69,0,0,0,0,0,39.44,-103.99,39.44,-103.99,0.1,50
2010,8,16,8/16/2010,15:54:00,3,CO,8,70,0,0,0,0,0,40.09,-103.59,40.09,-103.59,0.1,50
2010,8,16,8/16/2010,16:17:00,3,CO,8,71,1,0,0,0.05,0,40.16,-103.56,40.16,-103.56,0.25,100
2010,8,19,8/19/2010,17:29:00,3,MI,26,25,1,0,0,0.5,0,42.66,-82.98,42.63,-82.97,2.55,250
2010,8,19,8/19/2010,17:40:00,3,MI,26,26,0,0,0,0.3,0,42.61,-82.93,42.54,-82.89,5.01,200
2010,8,20,8/20/2010,15:20:00,3,WI,55,42,1,0,0,0.1,0,44.3,-88.08,44.3,-88.05,1.28,75
2010,8,22,8/22/2010,13:44:00,3,PA,42,14,0,0,0,0.03,0,39.84,-75.39,39.84,-75.38,0.33,80
2010,8,30,8/30/2010,13:51:00,3,WY,56,20,1,0,0,0.07,0,43.98,-107.49,44.02,-107.42,4.55,30
2010,8,30,8/30/2010,17:10:00,3,FL,12,19,0,0,0,0,0,25.09,-80.43,25.09,-80.43,0.1,15
2010,9,1,9/1/2010,15:15:00,3,TX,48,89,0,0,0,0,0,31.93,-102.42,31.93,-102.42,0.27,50
2010,9,1,9/1/2010,19:40:00,3,SD,46,37,0,0,0,0,0,44.74,-98.63,44.74,-98.62,0.37,20
2010,9,1,9/1/2010,19:59:00,3,SD,46,38,0,0,0,0,0,44.74,-98.59,44.74,-98.58,0.32,20
2010,9,7,9/7/2010,13:56:00,3,TX,48,90,0,0,0,0,0,32.63,-97.47,32.63,-97.47,0.1,10
2010,9,7,9/7/2010,14:37:00,3,TX,48,91,0,0,0,0,0,29.57,-97.15,29.57,-97.15,0.2,50
2010,9,7,9/7/2010,16:09:00,3,AR,5,30,0,0,0,0,0,33.64,-93.54,33.65,-93.54,0.21,40
2010,9,8,9/8/2010,3:18:00,3,TX,48,92,0,0,0,0,0,31.33,-97.47,31.33,-97.47,0.1,50
2010,9,8,9/8/2010,13:05:00,3,OK,40,99,1,1,0,0,0,33.86,-96.5,33.86,-96.5,0.1,25
2010,9,8,9/8/2010,16:20:00,3,TX,48,93,0,0,0,0.1,0,33.8,-95.35,33.8,-95.32,1.92,200
2010,9,8,9/8/2010,16:36:00,3,TX,48,94,1,0,0,0.2,0,32.54,-96.63,32.66,-96.55,9.89,704
2010,9,8,9/8/2010,16:55:00,3,TX,48,95,0,0,0,0,0,31.44,-96.92,31.44,-96.91,0.62,115
2010,9,8,9/8/2010,17:10:00,3,TX,48,96,2,1,0,0.75,0,32.77,-96.88,32.81,-96.87,2.69,516
2010,9,8,9/8/2010,17:20:00,3,TX,48,97,0,0,0,0.05,0,32.84,-96.49,32.85,-96.49,0.67,108
2010,9,8,9/8/2010,18:00:00,3,OK,40,100,0,0,0,0.02,0,34.22,-97.31,34.22,-97.31,0.1,25
2010,9,8,9/8/2010,18:30:00,3,TX,48,98,0,0,0,0,0,33.68,-97.23,33.68,-97.23,0.01,50
2010,9,8,9/8/2010,19:15:00,3,OK,40,101,0,0,0,0,0,33.85,-97.12,33.85,-97.12,0.1,10
2010,9,9,9/9/2010,16:00:00,3,ND,38,59,0,0,0,0.03,0,46.48,-103.88,46.49,-103.87,0.82,40
2010,9,9,9/9/2010,16:20:00,3,MT,30,10,0,0,0,0,0,46.27,-109.96,46.27,-109.96,0.25,10
2010,9,13,9/13/2010,15:04:00,3,NE,31,37,0,0,0,0,0,40.06,-97.26,40.06,-97.26,0.22,50
2010,9,14,9/14/2010,20:05:00,3,KS,20,77,0,0,0,0,0,39.47,-101.86,39.45,-101.82,2.53,50
2010,9,14,9/14/2010,21:35:00,3,KS,20,78,0,0,0,0,0,39.22,-101.3,39.22,-101.28,0.92,20
2010,9,14,9/14/2010,21:55:00,3,KS,20,79,0,0,0,0,0,39.15,-101.17,39.15,-101.16,0.65,10
2010,9,15,9/15/2010,9:49:00,3,TX,48,99,0,0,0,0,0,28.24,-97.32,28.24,-97.32,0.01,10
2010,9,15,9/15/2010,17:28:00,3,KS,20,80,0,0,0,0,0,37.57,-97.4,37.57,-97.39,0.4,75
2010,9,15,9/15/2010,17:34:00,3,KS,20,81,0,0,0,0,0,37.53,-97.39,37.53,-97.38,0.66,75
2010,9,15,9/15/2010,17:52:00,3,KS,20,82,0,0,0,0,0,37.48,-97.22,37.48,-97.21,0.38,75
2010,9,15,9/15/2010,18:02:00,3,KS,20,83,0,0,0,0,0,37.66,-96.25,37.65,-96.24,0.44,75
2010,9,15,9/15/2010,18:17:00,3,KS,20,84,0,0,0,0,0,37.64,-96.22,37.64,-96.21,0.62,75
2010,9,15,9/15/2010,18:47:00,3,KS,20,85,0,0,0,0,0,37.38,-96.97,37.38,-96.96,0.43,75
2010,9,15,9/15/2010,18:50:00,3,KS,20,86,0,0,0,0,0,37.37,-96.93,37.36,-96.92,0.88,75
2010,9,15,9/15/2010,19:00:00,3,KS,20,87,0,0,0,0,0,37.3,-96.87,37.3,-96.86,0.43,75
2010,9,15,9/15/2010,21:50:00,3,MO,29,40,0,0,0,0,0,37.03,-93.37,37.04,-93.37,0.43,100
2010,9,16,9/16/2010,14:38:00,3,OH,39,18,0,0,0,0,0,40.18,-82.89,40.18,-82.89,0.12,100
2010,9,16,9/16/2010,15:26:00,3,OH,39,19,2,0,0,35,0,40.77,-81.96,40.8,-81.75,11.47,150
2010,9,16,9/16/2010,15:33:00,3,NY,36,11,0,0,0,0,0,40.67,-73.99,40.69,-73.96,2.09,75
2010,9,16,9/16/2010,15:42:00,3,NY,36,12,1,1,1,0,0,40.74,-73.84,40.8,-73.76,4,100
2010,9,16,9/16/2010,15:52:00,3,OH,39,20,0,0,0,0.01,0,39.76,-82.47,39.76,-82.4,3.67,150
